Date,Close,High,Low,Open,Volume
,OKE,OKE,OKE,OKE,OKE
2001-01-02,3.177079439163208,3.288555774370511,3.1642166931302924,3.284267993090048,869443
2001-01-03,3.1856555938720703,3.258544017111299,3.164217875078947,3.194230860731929,1107934
2001-01-04,2.975564956665039,3.177080267754246,2.9412644909011023,3.177080267754246,846599
2001-01-05,3.2285289764404297,3.2413914189956805,2.9498379386105675,2.971275342869319,1015187
2001-01-08,3.258542776107788,3.314281242208216,3.2113798725055975,3.228530100789367,878580
2001-01-09,3.271407127380371,3.3099950852285445,3.245681921783049,3.245681921783049,990973
2001-01-10,3.3142812252044678,3.340006418046023,3.2628305406171236,3.2628305406171236,907364
2001-01-11,3.138490915298462,3.3142809646642997,3.1299159513267774,3.3142809646642997,888175
2001-01-12,3.112765073776245,3.279979825311051,3.0098637342016183,3.275692045317331,1765384
2001-01-16,3.0870416164398193,3.125629868296183,3.0012907427261486,3.125629868296183,1354649
2001-01-17,3.082754373550415,3.1084795754005716,3.035591154770067,3.099904607751965,613133
2001-01-18,3.0484540462493896,3.117054986230884,3.005578010404428,3.1084797192810214,729180
2001-01-19,3.0484540462493896,3.1213421713492875,3.009865793331535,3.0613164983176557,522671
2001-01-22,3.14277982711792,3.185655260213487,3.02701567951298,3.02701567951298,526783
2001-01-23,3.177079439163208,3.2371050891430855,3.142778982344925,3.142778982344925,524498
2001-01-24,3.2156670093536377,3.2242419731220964,3.172791293798737,3.1770790745871693,561049
2001-01-25,3.258542776107788,3.2842679690813252,3.202804608911595,3.202804608911595,401598
2001-01-26,3.159929037094116,3.279980629360443,3.108478354694262,3.262830401893825,446372
2001-01-29,3.1721878051757812,3.219842991269759,3.1424893796868405,3.160446742150758,329867
2001-01-30,3.1673545837402344,3.1825488178920986,3.1293682460366874,3.1763331179375176,276869
2001-01-31,3.0865478515625,3.1597574007281555,3.080331849920075,3.1597574007281555,390632
2001-02-01,3.0630648136138916,3.092763248262354,3.018172145932006,3.0906910475004725,522671
2001-02-02,3.058922290802002,3.083786001957374,3.056159756539069,3.0630660921964012,647399
2001-02-05,3.1093385219573975,3.114172954080435,3.057539229347964,3.057539229347964,729180
2001-02-06,3.0913808345794678,3.142489488698047,3.0810213382534117,3.142489488698047,321187
2001-02-07,3.1493961811065674,3.1770224079626024,3.101740992442562,3.107266358185551,340832
2001-02-08,3.246088981628418,3.2460889816284175,3.15630394636522,3.15630394636522,530438
2001-02-09,3.2384915351867676,3.3117010598504746,3.2184622701378642,3.2426353342751324,539118
2001-02-12,3.232274293899536,3.2433247214861507,3.2046480744683112,3.2426340885700733,699940
2001-02-13,3.2205355167388916,3.2723351335161706,3.211556980695815,3.2364209893438636,317532
2001-02-14,3.1721878051757812,3.219842991269759,3.1666624397307728,3.219842991269759,210165
2001-02-15,3.1238415241241455,3.177022072922871,3.1079563626015294,3.1390363535473274,557394
2001-02-16,3.1604480743408203,3.1687356746075572,3.132130903044536,3.132130903044536,524955
2001-02-20,3.031985282897949,3.062374048586942,3.026459915986532,3.056158349357308,1107020
2001-02-21,3.039583206176758,3.087238720860558,3.0319862380583915,3.042346040967596,904166
2001-02-22,3.0043580532073975,3.073423461568479,2.996760488144492,3.0430347059639566,501197
2001-02-23,2.99399995803833,3.0319863041057085,2.946344743246046,3.0050503946535576,751568
2001-02-26,3.0174825191497803,3.066519303782342,2.991928176571779,3.0009067131029883,942543
2001-02-27,3.0402724742889404,3.0582295364043945,3.017480679636502,3.017480679636502,554652
2001-02-28,3.0354390144348145,3.0699718869709023,2.990546039394239,3.0561589185142126,603082
2001-03-01,3.0513222217559814,3.069279279852851,3.0395808600492247,3.0457968573687206,569272
2001-03-02,3.0920722484588623,3.11486374577212,3.04648895290285,3.051323385271936,545515
2001-03-05,3.0637567043304443,3.136966262032497,3.056159434977087,3.101052116674537,261335
