Date,Close,High,Low,Open,Volume
,MPC,MPC,MPC,MPC,MPC
2011-06-24,12.421024322509766,13.054580434341915,12.284309743263293,12.921199798583984,1675400
2011-06-27,12.554399490356445,12.654434287599985,12.200941849950382,12.234286358361075,895200
2011-06-28,12.904526710510254,13.33467789766338,12.571076414486795,12.784484400419899,4151800
2011-06-29,13.36135196685791,13.661457713041145,12.90452546167837,13.004560286402178,3695200
2011-06-30,13.804840087890625,14.004909717913282,13.398030398564641,13.561420299613753,3025600
2011-07-01,14.07160472869873,15.81554986990964,13.671464062704944,13.738154385705927,8334200
2011-07-05,14.074935913085938,14.33836193768912,13.88820457170595,14.074935913085938,11823000
2011-07-06,13.968232154846191,14.088274460278154,13.674795549569378,13.871531267469122,10983000
2011-07-07,13.931556701660156,14.425063119647742,13.908215276431926,14.068271308859337,16707600
2011-07-08,13.808178901672363,14.204984359071295,13.511408294574357,13.604773985253603,16417000
2011-07-11,13.371350288391113,13.601431702230625,13.174614652215263,13.601431702230625,9495200
2011-07-12,13.498068809509277,13.66812918514374,13.15128017120671,13.29132996714168,8011200
2011-07-13,13.324668884277344,13.751485979541377,13.084585619703534,13.511401442956076,11642800
2011-07-14,12.884522438049316,13.344684317126005,12.741138673351596,13.328012052582322,11528400
2011-07-15,13.057913780212402,13.16128383179449,12.704456002038905,13.00456178275338,9938400
2011-07-18,13.044574737548828,13.201296777875982,12.587748205205365,12.914529330473906,8311600
2011-07-19,13.251320838928223,13.318009908279718,13.047915870173767,13.091263510849746,6423000
2011-07-20,13.181289672851562,13.318004242076249,13.13794205061802,13.267987461342488,5449000
2011-07-21,13.371350288391113,13.418034377120238,13.041235357594687,13.181283807747993,7249200
2011-07-22,13.52807903289795,13.611441610755104,13.308001878235544,13.431378137300774,6645600
2011-07-25,13.794840812683105,14.044928578615782,13.554757422356,13.754827126297279,8898600
2011-07-26,14.35502815246582,14.578440405842063,13.761487315276572,13.801500975578538,11324200
2011-07-27,14.024918556213379,14.438396171083117,13.994907981584785,14.345030504243848,6998400
2011-07-28,14.265003204345703,14.318355200632649,14.068267479535358,14.148296109971739,6654600
2011-07-29,14.601794242858887,14.87522348635508,13.99491457831734,14.12162482246564,10709600
2011-08-01,14.995259284973145,15.131973846944595,14.668478167870944,15.018600702479599,11518400
2011-08-02,14.114946365356445,14.971913204058858,14.088269741080024,14.8485357247976,10995600
2011-08-03,13.814844131469727,15.138642047515278,13.011229069832742,14.431726592854766,13413800
2011-08-04,12.811156272888184,13.574757548059278,12.414350986634583,13.574757548059278,15377800
2011-08-05,12.441030502319336,13.077920491235016,11.150576992747682,12.974550445699846,12348600
2011-08-08,10.780449867248535,12.00421197774756,9.830115655802942,11.750790284569312,16543000
2011-08-09,12.037551879882812,12.140921901255544,10.810455024926046,11.027198166767988,12054200
2011-08-10,11.710774421691895,12.284309356580573,11.377324114805356,11.854158155414064,9682600
2011-08-11,12.451030731201172,12.87117743068062,11.814140889221097,11.970862892937294,8756400
2011-08-12,12.47437572479248,13.044575434917277,12.304316630759665,12.534396880806876,5906800
2011-08-15,13.107983589172363,13.292368020317744,12.702340398350277,12.702340398350277,5365400
2011-08-16,13.02752685546875,13.221966886748682,12.779446783726545,12.859905565571003,6532400
2011-08-17,13.107983589172363,13.396292395491821,13.010764218662562,13.28566301565347,5627600
2011-08-18,12.273229598999023,12.910189657948363,11.870938295065923,12.776093409203197,7501400
2011-08-19,11.730137825012207,12.293344153492535,11.612802160823437,11.994978477472072,9878600
2011-08-22,10.91884994506836,12.068732014293696,10.845096173527152,12.008388251914319,10774000
