Date,Close,High,Low,Open,Volume
,WMB,WMB,WMB,WMB,WMB
2001-01-02,11.087364196777344,11.635338966643918,10.996034447737895,11.635338966643918,1991037
2001-01-03,10.959504127502441,11.36135253769012,10.521124111377166,11.251757719877329,3135015
2001-01-04,10.338469505310059,10.922976138747169,9.991418389101566,10.886444520711995,3544982
2001-01-05,10.740314483642578,10.959504119100114,10.448060891491751,10.502858300356136,3376479
2001-01-08,10.86817455291748,11.087364922128264,10.776845542777183,10.959503563057776,1756923
2001-01-09,10.101014137268066,10.521128526732069,9.534772517855005,10.375002041657432,4863343
2001-01-10,10.247136116027832,10.41152908431722,10.11927549781594,10.228870313426134,2447773
2001-01-11,10.502853393554688,10.59418236566091,10.174068349098524,10.374992832605976,4130534
2001-01-12,10.594194412231445,10.996043091311384,10.466333705893387,10.594194412231445,3122989
2001-01-16,10.557656288146973,10.77684668049787,10.192339464144911,10.61245370001616,4159130
2001-01-17,10.776845932006836,10.941238156196759,10.66725037100612,10.66725037100612,20020482
2001-01-18,11.069096565246582,11.160425554307272,10.740311459754196,10.849906246627025,5206897
2001-01-19,11.160431861877441,11.178697670012914,10.72205172175179,11.032570460054814,3136084
2001-01-22,11.397889137268066,11.397889137268066,11.069104539782668,11.324825893382423,2628837
2001-01-23,11.470952033996582,11.544015270926625,11.142166722937018,11.324824815262128,2681353
2001-01-24,11.470952033996582,11.617078507856668,11.343090624494637,11.544015270926625,2827273
2001-01-25,11.708407402038574,11.781471382894582,11.434420267107393,11.470951885098218,2156200
2001-01-26,11.379621505737305,11.708406795496698,11.27002665744228,11.708406795496698,2268313
2001-01-29,11.421262741088867,11.529396839408834,11.269291320202225,11.269291320202225,2442161
2001-01-30,11.485560417175293,11.617074646864587,11.25468072480031,11.397884264049095,1472967
2001-01-31,11.435872077941895,11.760273547019851,11.324815866791091,11.66090738495084,2282744
2001-02-01,11.386190414428711,11.523549625550942,11.137775723203628,11.435873501648503,2073752
2001-02-02,11.427109718322754,11.479714961309739,11.354046508403785,11.374503730461678,1989701
2001-02-05,11.871343612670898,11.944407622012418,11.61708288622145,11.763209415155195,3627830
2001-02-06,11.836263656616211,12.08467914669833,11.733974574876969,11.871333815848732,2552938
2001-02-07,12.15775203704834,12.20159014345218,11.690145817032244,11.938562249903761,2976267
2001-02-08,12.449995040893555,12.464607233780526,11.982389971030837,11.982389971030837,3957888
2001-02-09,12.563977241516113,12.727638013184198,12.356476900965813,12.639963344664745,3602441
2001-02-12,12.85330867767334,12.873767393758468,12.552288606976678,12.637041888619368,3408282
2001-02-13,13.174781799316406,13.361824111711309,13.08126138799288,13.151401696485523,5336648
2001-02-14,13.1952486038208,13.209861549494248,13.049120636835115,13.06373358250856,4089912
2001-02-15,12.973132133483887,13.195244670210137,12.72179371412322,13.195244670210137,3209846
2001-02-16,12.683802604675293,12.961444062968276,12.619506546883898,12.862077834494816,2463140
2001-02-20,12.350634574890137,13.005282274000114,12.271726313139007,13.005282274000114,4478097
2001-02-21,12.172354698181152,12.50844633545419,12.122671599538599,12.420770936267958,2798811
2001-02-22,12.213277816772461,12.420778245810897,12.020390335301704,12.347714997721463,2768344
2001-02-23,12.184053421020508,12.303877661822058,11.982398754421075,12.070074210633093,3068202
2001-02-26,12.257112503051758,12.420774788709151,12.216196559200272,12.260035389701553,1986494
2001-02-27,11.979472160339355,12.391549284100416,11.9093310721968,12.245422824083914,2600642
2001-02-28,12.186968803405762,12.186968803405762,11.690137769434987,11.967779167153324,3096664
2001-03-01,12.63411808013916,12.654575304982997,12.36524531184137,12.406160506403236,4690697
2001-03-02,12.932215690612793,13.005278904596658,12.63119417638052,12.639962834677336,2917872
2001-03-05,13.142642974853516,13.23908633343525,12.85915718369721,12.94098759618348,2003064
2001-03-06,13.005282402038574,13.209860648008155,12.935142055291175,13.092958580347156,3052167
2001-03-07,13.415818214416504,13.415818214416504,12.975954758532392,13.005279487186954,2621488
2001-03-08,13.459807395935059,13.547780110532328,13.242809129439118,13.518455374070816,3045218
2001-03-09,13.198817253112793,13.61815276106308,13.195884481569445,13.518450486883008,3084104
2001-03-12,12.668048858642578,13.143099513697228,12.668048858642578,13.137235465869853,2284882
2001-03-13,12.624065399169922,12.726700466099635,12.357216018897098,12.609404527997414,2549463
2001-03-14,12.257512092590332,12.533159769428659,12.066905085832413,12.316160804804632,2394857
2001-03-15,12.682716369628906,12.700310015040731,12.286839168235568,12.316163156244615,2789189
2001-03-16,12.371870994567871,12.676842512064189,12.316155080188405,12.38946612322927,3191940
2001-03-19,12.445185661315918,12.550752733396887,12.360145748287556,12.371875339919512,1575592
2001-03-20,12.750158309936523,13.005279564298036,12.392403494249233,12.506767395542445,2797875
2001-03-21,12.151941299438477,12.800005970960461,12.110887736594478,12.753087613424462,3698920
2001-03-22,11.2018404006958,11.78832370217637,10.703328286498948,11.583054359809832,4808288
2001-03-23,11.844038963317871,11.993592364883952,11.451094687787775,11.451094687787775,3123256
2001-03-26,12.03758430480957,12.154881013039692,11.920287596579449,11.949611586788565,2009077
2001-03-27,12.609400749206543,12.609400749206543,12.175402171321645,12.242847689215075,2634316
2001-03-28,12.272171020507812,12.609400087052734,12.0229161187362,12.609400087052734,2364390
2001-03-29,12.022916793823242,12.140212697200816,11.729674045806137,12.125551082975266,3131274
2001-03-30,12.56541919708252,12.653391910423524,12.022922043802362,12.022922043802362,2969853
2001-04-02,12.770684242248535,12.952495162478096,12.316159931248261,12.829333697696427,3412692
2001-04-03,11.773661613464355,12.937832171150369,11.577189833688228,12.873318670158586,5512635
2001-04-04,11.80591869354248,12.008256022142243,11.583054952830516,11.729675598858895,3792325
2001-04-05,12.275100708007812,12.427586082924185,11.905615736359849,11.949602060303489,2932437
2001-04-06,11.96133804321289,12.348417601945679,11.436434645583317,12.316160847485703,3277060
2001-04-09,12.022916793823242,12.395333902923563,11.93494411889677,11.93494411889677,2948072
2001-04-10,12.580079078674316,12.624064679257526,12.110891616054213,12.110891616054213,2783043
2001-04-11,12.577142715454102,12.668048157432672,12.433454119411135,12.580075486598751,1875851
2001-04-12,12.521429061889648,12.679780047597479,12.389470779092084,12.536091425486442,1266246
2001-04-16,12.709102630615234,12.720832221935973,12.46278046548639,12.565414763239522,1651626
2001-04-17,12.712040901184082,12.756028008755058,12.58008256804587,12.638730550019813,2285016
2001-04-18,12.550747871398926,12.782408337477822,12.41292484941763,12.712030814949438,3291893
2001-04-19,12.242854118347168,12.577149859487065,12.14021902827805,12.506771533365203,3498346
2001-04-20,12.066908836364746,12.37188059040218,11.993598483856276,12.3161646328085,3215191
2001-04-23,12.345487594604492,12.360149214559444,12.096231834040893,12.345487594604492,2556011
2001-04-24,12.729513168334961,12.949922522666414,12.454798196969751,12.697569567013424,3690505
2001-04-25,12.873255729675293,12.994641394425859,12.665623850546748,12.72951104252073,2321639
2001-04-26,13.655874252319336,13.655874252319336,13.224635693201384,13.256579290173082,4506256
2001-04-27,13.879475593566895,13.879475593566896,13.62392688845029,13.735729446938805,3418180
2001-04-30,13.470593452453613,13.96252455595168,13.441844232119312,13.831555885539856,2020854
2001-05-01,13.857112884521484,13.908222617440241,13.556843203623785,13.639896519616766,2202282
2001-05-02,12.860474586486816,13.61114887592988,12.809366342417585,13.6079545172514,3470191
2001-05-03,12.988248825073242,13.06171907406426,12.624093433556387,12.860474479001907,1754048
2001-05-04,13.310883522033691,13.36518763736294,12.914782916102705,12.988253189783451,1260304
2001-05-07,12.54743480682373,12.649654332405165,11.978838695777002,12.138556704497994,14357213
2001-05-08,12.630485534667969,12.646457332205857,12.304660864895029,12.4675731997815,4164745
2001-05-09,12.89242172241211,12.89242172241211,12.659234969475731,12.697567284169965,3422596
2001-05-10,13.048944473266602,13.256577830723787,12.911587021410313,13.256577830723787,3340407
2001-05-11,12.850894927978516,12.997833954387081,12.77423030822447,12.937141130415128,2382483
2001-05-14,12.838119506835938,12.953114959733693,12.713539480177534,12.850896945467568,1735280
2001-05-15,12.802987098693848,12.985064183309639,12.777432210356533,12.93395440663501,2195658
2001-05-16,12.921171188354492,13.071306090245102,12.729511106259764,12.854091131232824,2503189
2001-05-17,12.940335273742676,13.074498356074582,12.63367829462784,12.649650090143544,2401987
2001-05-18,13.339625358581543,13.361985864252423,12.953108046270609,13.004217773518336,3247056
2001-05-21,13.461019515991211,13.480185675890224,13.256580477068383,13.416298476226842,3225098
2001-05-22,13.304496765136719,13.560045580852854,13.19269415826091,13.560045580852854,2663518
2001-05-23,13.377965927124023,13.480185444833344,13.256580249844204,13.416298246265018,3128435
2001-05-24,13.451431274414062,13.46420870944374,13.330045641632129,13.37796102299342,2435844
2001-05-25,13.1926908493042,13.451433960319505,13.096860067446677,13.451433960319505,2427748
2001-05-29,12.796590805053711,13.189495485976385,12.652844643208821,13.144774457846864,3388003
2001-05-30,12.569787979125977,12.879639240103186,12.544233112671256,12.697562311399587,3111016
2001-05-31,12.585768699645996,12.65604463225381,12.505908937925259,12.61771230537682,3587831
2001-06-01,12.473958969116211,12.480346939227395,12.323824107762002,12.330212825266436,3799804
2001-06-04,12.521875381469727,12.601735109010766,12.426045352685863,12.489931789410653,2076914
2001-06-05,12.202437400817871,12.53145557593469,12.05869126962418,12.505900708166921,5005643
2001-06-06,11.865706443786621,12.163952880483189,11.416734063615138,12.122262518364314,6290113
2001-06-07,11.820816040039062,11.929852435466692,11.625192669170586,11.868920332139488,2944185
2001-06-08,12.077373504638672,12.208858583213612,11.737437222565408,11.801575534944897,2607581
2001-06-11,12.167166709899902,12.186408426371182,11.993991261658397,12.035681647346168,4089794
2001-06-12,11.856087684631348,12.138299416501981,11.705361714540052,12.026056114053434,5038641
2001-06-13,11.753466606140137,12.05812626420903,11.737431847802844,11.987573327524947,3871075
2001-06-14,11.407114028930664,11.75346475445064,11.137730131304016,11.75346475445064,3983072
2001-06-15,11.490498542785645,11.769502635431007,11.176217225400082,11.176217225400082,4122547
2001-06-18,11.275630950927734,11.561049652957319,11.275630950927734,11.545014894416331,2606354
2001-06-19,11.291669845581055,11.435982725311417,10.980596166279987,11.435982725311417,2889966
2001-06-20,11.240362167358398,11.413537678004017,11.160188319837278,11.413537678004017,2085500
2001-06-21,10.820245742797852,11.288459993093236,10.695174612491208,11.144147150431724,3312071
2001-06-22,10.92607307434082,11.019073915957124,10.679137812940665,10.852313191065448,2590285
2001-06-25,10.39051342010498,10.951729990120601,10.262235346958553,10.926074375491314,6125123
2001-06-26,10.39051342010498,10.499549782279443,10.230166579011634,10.358443901818374,2744603
2001-06-27,10.528412818908691,10.647070041868057,10.294305324961835,10.422583403836825,3082188
2001-06-28,10.534823417663574,10.611790240841046,10.486719153177654,10.582927682149494,3645608
2001-06-29,10.566893577575684,10.679136868283276,10.457857238031163,10.534824065944942,2921614
2001-07-02,10.62462329864502,10.807419594085397,10.538035579752208,10.807419594085397,2141560
2001-07-03,10.58293342590332,10.752901919335162,10.534829135309403,10.752901919335162,952282
2001-07-05,10.894000053405762,10.929276507965586,10.57651196236734,10.582925863196397,2752576
2001-07-06,10.810626983642578,10.92928423284781,10.695176687118568,10.807420030961355,3042198
2001-07-09,10.502761840820312,10.855526713496317,10.464278400164748,10.810629366064827,2604637
2001-07-10,10.656694412231445,10.775351674322527,10.615004022848092,10.64707355314298,3342861
2001-07-11,10.438617706298828,10.675932141818961,10.313546584876056,10.656690430830842,2640088
2001-07-12,10.393720626831055,10.422583193996832,10.182062551288398,10.35844415585066,1856600
2001-07-13,10.51237678527832,10.663103509693073,10.26544151336479,10.271855416531375,1740554
2001-07-16,10.435413360595703,10.672727855382487,10.326376971099073,10.566898418518111,1351447
2001-07-17,10.61500072479248,10.61500072479248,10.377686274343354,10.435411410939087,2419897
2001-07-18,10.576515197753906,10.743276670322258,10.422581530767737,10.743276670322258,3255029
2001-07-19,10.640656471252441,10.691967704409809,10.531620100793038,10.576517429805733,1386654
2001-07-20,10.538033485412598,10.807417446208142,10.406548456929059,10.791382686636977,1798700
2001-07-23,10.37447738647461,10.627826549815286,10.319959212084845,10.576515326860212,2066241
2001-07-24,9.710640907287598,10.012094395464672,9.620846251234852,9.970404019440183,6273430
2001-07-25,10.050576210021973,10.130749997230307,9.701018497793632,9.710639352258632,4340775
2001-07-26,10.448240280151367,10.473895899021617,10.201305698865038,10.262237043342065,1834274
2001-07-27,10.611791610717773,10.631033318996053,10.377684159998688,10.448237090352384,2141560
2001-07-30,10.631032943725586,10.67913721272323,10.374476842404817,10.611791236126528,2187071
2001-07-31,10.743278503417969,10.938902571925018,10.502757107712581,10.631035185422121,1949460
2001-08-01,10.778553009033203,10.903624111989973,10.695172273728689,10.743276544096679,1626104
2001-08-02,10.83948802947998,11.035111365113114,10.759314223753377,10.903627074061264,4234912
2001-08-03,10.746490478515625,10.91966596436968,10.598970620195505,10.91966596436968,1895240
2001-08-06,10.509172439575195,10.669520058500014,10.425791677734288,10.666313106121518,1974730
2001-08-07,10.406547546386719,10.55086036990024,10.326373755545873,10.477100482326662,1529563
2001-08-08,10.182065963745117,10.518795276525562,10.053787844461153,10.486725746704572,2373651
2001-08-09,10.182065963745117,10.20451463461981,9.909474960266696,10.10189213919264,2308023
2001-08-10,10.380891799926758,10.416168267443439,10.073025197393536,10.262234591007012,2575932
2001-08-13,10.281479835510254,10.422585754091608,10.246204106204807,10.34241193671584,1902969
2001-08-14,10.358444213867188,10.406548492746243,10.310339934988134,10.313546886913404,1962341
2001-08-15,10.422585487365723,10.54765663927121,10.12113269208724,10.262237856717661,2994603
2001-08-16,10.358444213867188,10.467480579326379,10.265442608034348,10.461066675475838,1845069
2001-08-17,10.233376502990723,10.358446910293866,10.156409636748846,10.358446910293866,1847522
2001-08-20,10.182065963745117,10.291101614796528,10.146789480942028,10.259032084975537,2356232
2001-08-21,10.140373229980469,10.259029712538442,10.11151065981615,10.214133131511508,1702404
2001-08-22,10.237129211425781,10.401619348443198,10.191974849011288,10.256481081031993,2620093
2001-08-23,10.35969352722168,10.450002280204048,10.208104589351175,10.320989775943522,1736997
2001-08-24,10.58224105834961,10.5919169970481,10.30809021652806,10.353243842485334,1460378
2001-08-27,10.659649848937988,10.717705488105642,10.59514358319615,10.6144954629187,1303606
2001-08-28,10.488709449768066,10.75641048335282,10.462906940506885,10.740283915064582,2466143
2001-08-29,10.595138549804688,10.640292914372665,10.449999520836188,10.562885432256133,1679342
2001-08-30,10.388723373413086,10.6790015647972,10.343568988086668,10.598368733857168,1576178
2001-08-31,10.498381614685059,10.579014427124255,10.304863619466577,10.485480364694787,1180447
2001-09-04,10.517735481262207,10.769309903709514,10.408074835580047,10.408074835580047,1430079
2001-09-05,10.520959854125977,10.579015484886998,10.327441084922569,10.453228284904784,2228410
2001-09-06,10.31131362915039,10.466128631125473,10.208104382469266,10.391946442679078,1989941
2001-09-07,10.150052070617676,10.311316995690818,10.143601443429315,10.159728011400214,1966879
2001-09-10,10.146822929382324,10.259708862595154,10.043612933302024,10.150048241759833,1951914
2001-09-17,9.785585403442383,10.09844062286529,9.724304484173977,9.83719038808946,1989941
2001-09-18,9.124396324157715,9.837189344330358,9.095368523373681,9.837189344330358,2333170
2001-09-19,8.640606880187988,9.282443535427198,8.063275742662182,9.224387890312872,3392664
2001-09-20,8.553523063659668,8.817998014869099,8.38580676239195,8.640606527779445,3141315
2001-09-21,8.3858060836792,9.030867974018252,8.127781025689275,8.143907591813646,2825932
2001-09-24,8.485788345336914,8.708334893644258,8.392254288801944,8.708334893644258,1696148
2001-09-25,8.237438201904297,8.61157437822995,8.160030717147265,8.572870635851435,2387512
2001-09-26,8.060046195983887,8.301944590250809,7.982639464453924,8.301944590250809,3839794
2001-09-27,8.227763175964355,8.295494732615104,7.979414889547137,8.221312551521427,2945289
2001-09-28,8.805092811584473,8.888950924605522,8.327747384407822,8.385803001114702,3278091
2001-10-01,8.708337783813477,8.850250817226396,8.579325249223741,8.805096430119988,2599362
2001-10-02,8.843795776367188,9.005061364113216,8.643827202197526,8.643827202197526,2555201
2001-10-03,9.134071350097656,9.22760536555171,8.82121619495823,8.908299588656833,3811212
2001-10-04,9.334050178527832,9.456612117331586,9.127630071068877,9.456612117331586,2110648
2001-10-05,9.305018424987793,9.4340309377173,9.095373091802342,9.337271553170169,1852184
2001-10-08,9.466279983520508,9.514659654930107,9.224381626472521,9.305014412155185,1753189
2001-10-09,9.514664649963379,9.708182682560029,9.321145862730996,9.708182682560029,1833660
2001-10-10,9.756560325622559,9.953304384561067,9.546915016917591,9.546915016917591,2352674
2001-10-11,9.814616203308105,9.901699641483068,9.675927764733165,9.675927764733165,2207188
2001-10-12,9.756560325622559,9.914600635261689,9.450156398304719,9.808165324688398,1660206
2001-10-15,9.401779174804688,9.753337568408126,9.353399475505713,9.675930049529768,1498160
2001-10-16,9.672703742980957,9.724308750267358,9.385651644586039,9.385651644586039,3063297
2001-10-17,9.269538879394531,9.898474049368971,9.256637629658941,9.898474049368971,2493989
2001-10-18,8.885730743408203,9.51144164032784,8.856702918293374,9.321148120130632,2214426
2001-10-19,9.176007270812988,9.327596995713792,8.814772181687669,8.87282782101138,2073724
2001-10-22,9.275989532470703,9.395326092887814,9.224384533371412,9.288890782245526,1866290
2001-10-23,9.04699420928955,9.38565208551644,8.966361381616483,9.32759644959183,2283979
2001-10-24,8.353551864624023,9.111499619223817,8.305172172545165,9.111499619223817,5351938
2001-10-25,8.901853561401367,9.021190125470229,8.32129805840467,8.32129805840467,5230741
2001-10-26,9.030868530273438,9.095374798744174,8.692211375437877,8.901855993331965,3840162
2001-10-29,9.14052963256836,9.224387785671096,8.927658936230639,9.06312210662737,2597154
2001-10-30,9.305018424987793,9.546916131719957,9.14052747125767,9.14052747125767,4857826
2001-10-31,9.311468124389648,9.54691518206484,9.224384686959635,9.54691518206484,3245829
2001-11-01,9.453384399414062,9.511440039874923,9.06312148298272,9.24051371772424,2538395
2001-11-02,9.285664558410645,9.453380789021935,9.127624264180774,9.453380789021935,1743744
2001-11-05,9.356620788574219,9.482407952974006,9.288889238512795,9.353395476666531,2557164
2001-11-06,9.356620788574219,9.401775155281834,9.192129881282188,9.275987990882047,1800049
2001-11-07,9.35339641571045,9.39532547471989,9.21148267752465,9.337269854552972,1772571
2001-11-08,9.530786514282227,9.627545105534242,9.240508476620098,9.256635034267994,2411923
2001-11-09,9.611422538757324,9.804941310885265,9.534015784541822,9.56304284572534,2107826
2001-11-12,9.527562141418457,9.598518247424511,9.353395301662072,9.353395301662072,1312439
2001-11-13,9.73720932006836,9.782363698281225,9.440481303590879,9.60819681088874,1942713
2001-11-14,9.346946716308594,9.737208780307995,9.305017653149461,9.737208780307995,1815383
2001-11-15,9.130852699279785,9.22761209618804,8.808321376252273,9.224386782957763,3275515
2001-11-16,9.208261489868164,9.266317136039433,8.895406063278548,9.111502079582715,2146099
2001-11-19,9.172782897949219,9.182458838828522,8.869603417064384,9.15988164344348,2062193
2001-11-20,9.437254905700684,9.504986465231742,9.143751481066102,9.15987804285921,2389720
2001-11-21,8.950235366821289,9.437257675934816,8.724464190079932,9.437257675934816,4173332
2001-11-23,9.111502647399902,9.127629216785797,8.743817620037401,8.95023695354095,1661065
2001-11-26,9.111502647399902,9.111502647399902,8.60835443719588,8.966363522926846,2680447
2001-11-27,9.305018424987793,9.446932188990251,8.982487143164024,8.982487143164024,3145608
2001-11-28,8.72446060180664,9.176003524210564,8.643827802335322,9.176003524210564,6239696
2001-11-29,8.708337783813477,8.788969863296272,7.772997662673682,8.095528244512233,17140456
2001-11-30,8.618025779724121,8.753488890274278,8.472886732706097,8.643828276971771,4942223
2001-12-03,8.534168243408203,8.756714797287097,8.19228513165222,8.466436683532018,4538027
2001-12-04,8.801871299743652,8.801871299743652,8.469664770904393,8.708337964857353,4155545
2001-12-05,9.01151180267334,9.14374958191107,8.788965296151304,8.856696841614532,3544774
2001-12-06,8.963140487670898,9.04699866979609,8.772847675176758,8.901859508425567,3774166
2001-12-07,8.966362953186035,9.143755205159021,8.80509726957423,8.934109816463675,2422841
2001-12-10,8.640606880187988,8.869603392391985,8.459989317610082,8.853476824304671,3401251
2001-12-11,8.108428955078125,8.640605624629341,7.98264249691085,8.640605624629341,10871565
2001-12-12,7.692278861999512,8.033652521860738,7.298887119418206,8.030401344147773,18054465
2001-12-13,7.822322845458984,8.046654018032022,7.477698145564173,7.542721673846213,10651619
2001-12-14,7.90360164642334,8.030397516797027,7.480948745177717,7.640256377185683,7579612
2001-12-17,7.461442947387695,7.871091213111709,7.402921766569979,7.867840036399613,8631992
2001-12-18,7.185098171234131,7.412679922410603,6.762444934915166,7.31514456018315,19230864
2001-12-19,8.030400276184082,8.062912048989979,6.908744875067884,6.908744875067884,15722277
